Post_oldid,Real_ID,date,COVID_Post,RiskFactor_2_CTA,SocialDisparities_3_CTA,Debunk_4_CTA,UncertaintyReduction_5_CTA,Testing_6_CTA,Vaccine_7_CTA,Mental_8_YesNo,Emotion_9_Number,Praise_10_Number,Pop_11_Number,Language_12_Number,Action_13_CTA,Positive_14a_Number,Negative_14b_Number,Individual_14c_Number,Collective_14d_Number,State_ recode,Gov_poli,Trifecta,White_percent,minority_percent,Poverty_percent,ProspertiyRanking,year,month,day,state,cases
7906,7906,2/12/20,1,88,88,88,88,88,88,0,0,0,0,0,2,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,2,12,NM,
7907,6713,12/16/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,48,1,1,92,8,16.2,48,2020,12,16,WV,1141
7907,7907,1/12/20,1,88,88,88,2,88,88,0,3,0,0,0,2,3,0,3,0,31,2,2,36.8,63.2,17.5,45,2020,1,12,NM,
7908,7908,11/30/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,11,30,NM,1678
7909,6714,12/17/20,1,88,88,88,10,10,88,0,0,0,0,0,10,0,0,0,0,48,1,1,92,8,16.2,48,2020,12,17,WV,1636
7909,7909,11/25/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,11,25,NM,1855
7910,6715,12/18/20,1,88,88,88,10,10,88,0,0,0,0,0,10,0,0,0,0,48,1,1,92,8,16.2,48,2020,12,18,WV,1266
7910,7910,11/25/20,1,88,88,88,2,88,88,0,0,0,0,0,2,2,0,0,2,31,2,2,36.8,63.2,17.5,45,2020,11,25,NM,1855
7911,6716,12/21/20,1,88,88,88,1,1,88,0,0,0,0,0,1,0,0,0,0,48,1,1,92,8,16.2,48,2020,12,21,WV,995
7911,7911,11/24/20,1,88,88,88,1,1,88,0,0,0,0,1,1,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,11,24,NM,2099
7912,5694,12/9/20,1,1,88,88,1,88,88,0,0,0,0,0,1,1,0,1,0,37,2,2,75.1,24.9,11.5,24,2020,12,9,OR,1226
7912,7912,11/24/20,1,88,88,88,2,2,88,0,0,0,0,0,2,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,11,24,NM,2099
7913,7913,11/22/20,1,88,88,88,2,88,88,0,0,0,0,0,2,2,0,0,2,31,2,2,36.8,63.2,17.5,45,2020,11,22,NM,2456
7914,3204,10/13/20,1,1,88,88,1,88,88,0,0,0,0,0,1,1,0,0,1,6,2,2,67.7,32.3,9.4,11,2020,10,13,CO,915
7914,7914,11/22/20,1,88,88,88,1,88,88,0,0,0,0,1,1,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,11,22,NM,2456
7915,7915,11/21/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,11,21,NM,2342
7915,1993,7/2/20,1,88,88,88,3,88,88,0,0,0,0,0,3,1,0,0,1,4,1,1,54.1,45.9,13.5,40,2020,7,2,AZ,3343
7916,355,3/13/20,1,88,88,88,2,88,88,0,0,0,0,0,2,0,0,0,0,1,1,1,65.3,34.7,15.6,44,2020,3,13,AL,6
7916,7916,11/20/20,1,88,88,88,1,88,88,0,0,0,0,0,1,2,0,0,2,31,2,2,36.8,63.2,17.5,45,2020,11,20,NM,2982
7917,7917,11/20/20,1,5,88,88,5,88,88,0,0,0,0,0,5,3,0,0,3,31,2,2,36.8,63.2,17.5,45,2020,11,20,NM,2982
7917,1994,7/21/20,1,88,88,88,1,1,88,0,0,0,0,0,1,0,0,0,0,4,1,1,54.1,45.9,13.5,40,2020,7,21,AZ,3410
7918,998,8/29/20,1,88,88,88,1,1,88,0,0,0,0,0,1,0,0,0,0,2,1,3,60.2,39.8,10.2,39,2020,8,29,AK,111
7918,7918,11/19/20,1,88,88,88,2,88,88,0,0,0,0,0,2,2,0,0,2,31,2,2,36.8,63.2,17.5,45,2020,11,19,NM,3664
7919,1495,7/18/20,1,88,88,88,1,1,88,0,0,0,0,0,1,0,0,0,0,3,1,1,72,28,16,50,2020,7,18,AR,771
7919,7919,11/18/20,1,88,88,88,88,88,88,0,0,0,0,0,2,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,11,18,NM,2893
7920,7920,11/17/20,1,88,88,88,2,88,88,0,0,0,0,0,2,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,11,17,NM,2105
7920,1496,1/30/20,1,88,88,88,0,88,88,0,0,0,0,0,0,0,0,0,0,3,1,1,72,28,16,50,2020,1,30,AR,
7921,999,12/16/20,1,88,88,88,1,1,88,0,0,0,0,0,1,0,0,0,0,2,1,3,60.2,39.8,10.2,39,2020,12,16,AK,611
7921,7921,11/17/20,1,88,88,88,1,88,88,0,0,0,0,1,1,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,11,17,NM,2105
7922,1995,3/27/20,1,88,88,88,2,88,88,0,0,0,0,0,2,2,0,1,1,4,1,1,54.1,45.9,13.5,40,2020,3,27,AZ,157
7922,7922,11/15/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,11,15,NM,1030
7923,3205,3/8/20,1,16,88,88,16,88,88,0,0,0,0,0,16,2,0,1,1,6,2,2,67.7,32.3,9.4,11,2020,3,8,CO,0
7923,7923,11/14/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,11,14,NM,1165
7924,1497,9/20/20,1,4,88,88,4,88,88,0,0,0,0,0,4,2,0,1,1,3,1,1,72,28,16,50,2020,9,20,AR,563
7924,7924,10/3/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,44,1,1,77.8,22.2,8.8,5,2020,10,3,UT,1056
7925,7925,11/14/20,1,88,1,88,1,88,88,0,0,0,1,0,1,2,0,0,2,31,2,2,36.8,63.2,17.5,45,2020,11,14,NM,1165
7926,7926,3/22/20,1,88,88,88,88,88,88,0,0,0,0,0,5,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,3,22,NM,8
7927,7927,10/25/20,1,88,88,88,88,88,88,0,0,0,0,0,1,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,10,25,NM,823
7928,1000,12/4/20,1,88,88,88,2,88,88,0,0,0,0,0,2,0,0,0,0,2,1,3,60.2,39.8,10.2,39,2020,12,4,AK,761
7928,7928,10/24/20,1,88,88,88,88,88,88,0,0,0,0,0,1,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,10,24,NM,872
7929,7929,3/15/20,1,88,88,88,88,88,88,0,0,0,0,0,4,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,3,15,NM,4
7929,6356,12/20/20,1,88,88,88,2,88,88,0,0,0,3,0,2,0,0,0,0,46,2,1,61.2,38.8,9.9,19,2020,12,20,VA,3876
7930,3206,4/14/20,1,88,88,88,3,88,88,0,0,0,0,0,3,0,0,0,0,6,2,2,67.7,32.3,9.4,11,2020,4,14,CO,250
7930,7930,11/13/20,1,88,88,88,2,88,88,0,0,0,0,0,2,2,0,1,1,31,2,2,36.8,63.2,17.5,45,2020,11,13,NM,1230
7931,7931,6/9/20,1,88,88,88,88,88,88,0,0,0,0,0,0,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,6,9,NM,43
7932,7932,11/13/20,1,88,88,88,88,88,88,0,0,1,0,0,0,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,11,13,NM,1230
7933,7933,11/13/20,1,88,88,88,2,88,88,0,0,0,0,1,2,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,11,13,NM,1230
7933,3207,12/22/20,1,88,88,88,1,88,88,0,0,0,0,0,1,1,0,1,0,6,2,2,67.7,32.3,9.4,11,2020,12,22,CO,2684
7934,7934,11/13/20,1,88,88,88,2,88,88,0,0,0,0,0,2,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,11,13,NM,1230
7934,5279,12/1/20,1,88,88,88,2,2,88,0,0,0,0,0,2,0,0,0,0,23,2,3,79.1,20.9,8.9,3,2020,12,1,MN,3549
7935,7935,6/27/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,25,1,1,79.1,20.9,12.9,38,2020,6,27,MO,342
7935,1498,2/28/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,3,1,1,72,28,16,50,2020,2,28,AR,
7936,7936,11/13/20,1,88,88,88,1,88,88,0,0,0,0,0,1,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,11,13,NM,1230
7936,2557,5/22/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,5,2,2,36.5,63.5,11.8,25,2020,5,22,CA,2313
7937,7937,11/11/20,1,88,88,88,2,88,88,0,0,0,0,0,2,2,0,0,2,31,2,2,36.8,63.2,17.5,45,2020,11,11,NM,1487
7938,3913,7/16/20,1,88,88,88,10,88,88,0,0,0,0,2,10,0,0,0,0,8,2,2,61.7,38.3,11.2,20,2020,7,16,DE,64
7938,7938,11/11/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,11,11,NM,1487
7939,7939,11/11/20,1,88,88,88,88,88,88,0,0,0,0,0,0,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,11,11,NM,1487
7940,7940,10/11/20,1,88,88,88,88,88,88,0,0,0,0,0,0,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,10,11,NM,261
7941,7941,10/11/20,1,88,88,88,2,88,88,0,0,0,0,0,2,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,10,11,NM,261
7941,1996,6/19/20,1,88,88,88,3,88,88,0,0,0,0,0,3,2,0,1,1,4,1,1,54.1,45.9,13.5,40,2020,6,19,AZ,3183
7942,2558,2/5/20,1,88,88,88,0,88,88,0,0,0,0,0,0,0,0,0,0,5,2,2,36.5,63.5,11.8,25,2020,2,5,CA,0
7942,7942,10/11/20,1,88,88,88,0,88,88,0,0,0,0,0,0,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,10,11,NM,261
7943,7943,9/11/20,1,88,88,88,88,88,88,0,0,0,0,0,1,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,9,11,NM,134
7943,3208,6/8/20,1,2,88,88,2,88,88,0,0,0,0,0,2,3,0,0,3,6,2,2,67.7,32.3,9.4,11,2020,6,8,CO,182
7944,7944,8/11/20,1,88,88,88,3,88,88,0,0,0,0,0,3,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,8,11,NM,199
7944,5039,12/8/20,1,88,88,88,2,2,88,0,0,0,0,0,2,0,0,0,0,14,1,1,78.4,21.6,11.9,35,2020,12,8,IN,5401
7945,7945,8/16/20,1,88,88,88,1,88,1,0,0,0,0,0,1,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,8,16,NM,106
7945,3209,3/31/20,1,88,88,88,1,1,88,0,0,0,6,0,1,0,0,0,0,6,2,2,67.7,32.3,9.4,11,2020,3,31,CO,362
7946,7946,7/11/20,1,88,88,88,2,88,88,0,0,0,0,0,2,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,7,11,NM,224
7946,5040,12/2/20,1,88,88,88,1,1,88,0,0,0,0,0,1,4,0,4,0,14,1,1,78.4,21.6,11.9,35,2020,12,2,IN,6625
7947,6013,12/12/20,1,88,88,2,2,88,2,0,0,0,0,0,2,0,0,0,0,39,2,1,71.4,28.6,11.6,18,2020,12,12,RI,0
7947,7947,7/11/20,1,88,88,88,2,88,88,0,0,0,0,1,2,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,7,11,NM,224
7948,6014,12/5/20,1,88,88,2,2,88,2,0,0,0,0,0,2,0,0,0,0,39,2,1,71.4,28.6,11.6,18,2020,12,5,RI,0
7948,7948,7/11/20,1,1,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,7,11,NM,224
7949,6315,12/15/20,1,1,88,88,1,88,88,0,0,0,6,0,1,0,0,0,0,45,2,3,92.6,7.4,10.1,6,2020,12,15,VT,66
7949,7949,10/26/20,1,88,88,88,2,2,88,0,0,0,0,0,2,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,10,26,NM,723
7950,1997,3/5/20,1,1,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,4,1,1,54.1,45.9,13.5,40,2020,3,5,AZ,0
7950,7950,3/30/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,25,1,1,79.1,20.9,12.9,38,2020,3,30,MO,147
7951,7951,3/31/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,25,1,1,79.1,20.9,12.9,38,2020,3,31,MO,301
7952,7952,7/11/20,1,88,88,88,88,88,88,0,0,1,0,0,0,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,7,11,NM,224
7952,356,1/28/20,1,3,88,88,3,88,88,0,0,0,0,0,3,1,0,1,0,1,1,1,65.3,34.7,15.6,44,2020,1,28,AL,
7953,7953,1/4/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,25,1,1,79.1,20.9,12.9,38,2020,1,4,MO,
7954,7954,6/11/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,6,11,NM,118
7955,7955,2/4/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,25,1,1,79.1,20.9,12.9,38,2020,2,4,MO,
7956,7956,6/11/20,1,88,88,88,88,88,88,0,0,0,0,0,0,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,6,11,NM,118
7956,6015,12/28/20,1,88,88,88,1,88,1,0,0,0,0,0,1,0,0,0,0,39,2,1,71.4,28.6,11.6,18,2020,12,28,RI,3536
7957,6016,12/26/20,1,88,88,88,1,88,1,0,0,0,0,0,1,0,0,0,0,39,2,1,71.4,28.6,11.6,18,2020,12,26,RI,0
7957,7957,6/11/20,1,88,88,88,1,88,88,0,0,0,0,0,1,0,0,0,0,31,2,2,36.8,63.2,17.5,45,2020,6,11,NM,118
7958,7958,4/11/20,1,88,88,88,2,88,88,0,0,0,0,0,2,6,0,0,6,31,2,2,36.8,63.2,17.5,45,2020,4,11,NM,84
7958,6017,12/22/20,1,88,88,88,1,88,1,0,0,0,0,0,1,0,0,0,0,39,2,1,71.4,28.6,11.6,18,2020,12,22,RI,956
7959,7959,3/11/20,1,88,88,88,88,88,88,0,0,0,0,0,0,1,0,0,1,31,2,2,36.8,63.2,17.5,45,2020,3,11,NM,4
7959,6018,12/21/20,1,88,88,88,1,88,1,0,0,0,0,0,1,0,0,0,0,39,2,1,71.4,28.6,11.6,18,2020,12,21,RI,2419
